,time,precision,rmse
0.01,1.1035740375518799,0.4428310185117153,0.3630892263876986
0.02,2.217395067214966,0.4520141409183768,0.37153368968816103
0.03,3.304805040359497,0.4646009130816377,0.3840231059301874
0.04,4.433178901672363,0.4618413727008783,0.3818409666907074
0.05,5.521808862686157,0.4685829126857252,0.3900833783874614
