,time,precision,rmse
0.01,4.000159025192261,0.6257520148461007,0.6161645470981184
0.02,7.873384237289429,0.6449413327555057,0.635026654735516
0.03,11.771131038665771,0.668989189017662,0.6583026314439584
0.04,15.735247135162354,0.6840930369918391,0.6734343744575482
